meal_id,name,category,ingredient,description,veg_nonveg,nutrient,disease,diet,price,user_id
meal_id_472,Lemon Poppy Seed Cake,cake,150 gms plain flour 1 tsp baking powder 1/2 tsp salt 160 gram castor sugar 1 gms baking soda 2  Eggs 115 gms butter 2 gms vanilla essence 25 ml lemon juice 40 gms poppy seed 50 gms lemon peel   To serve: 50 gms lemon syrup 20 gms whip cream 20 gms fresh berry,https://food.ndtv.com/recipe-lemon-poppyseed-cake-953583,veg,iron sodium iodine vitamin_a vitamin_k chloride potassium,anemia scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,315,87
meal_id_473,Carrot Cake,cake,100 gms carrot 68 gms flour 68 gms castor sugar 1  Egg 68 gms oil 2 gms baking soda 2 gms baking powder 2 gms salt 48 gms walnut 2 gms cinnamon,https://food.ndtv.com/recipe-carrot-cake-953554,veg,iron sodium iodine vitamin_a vitamin_k chloride potassium,anemia scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,455,90
meal_id_474,Meat Lovers Pizza,pizza,100 gms millet flour 100 gms tapioca flour 100 gms soy milk 5 gms garlic powder 5 gms baking powder  to taste salt 75 gms tomato sauce 35 gms mozzarella cheese 10 gms prosciutto 10 gms pepperoni 10 gms chicken salami 10 gms salami milano 2 gms rosemary 20 ml olive oil,https://food.ndtv.com/recipe-meat-lovers-pizza-953399,non_veg,calcium sodium iodine protein vitamin_d chloride potassium chromium zinc,anemia scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,type_a_diet type_o_diet high_fiber_diet hormone_diet low_fat_diet omni_diet dash_diet high_protien_diet vegan_diet low_sodium_diet low_carb_diet ketogenic_diet,670,40
meal_id_475,Almond Strawberry Cream,strawberry,"1/2 Cup almonds 12-14 pieces fresh strawberries 1 cup whipped cream 1 tsp holy basil leaves (tulsi) 3 tbsp sugar, powdered",https://food.ndtv.com/recipe-almond-strawberry-cream-953348,veg,vitamin_c,scurvy eye_disease,high_fiber_diet omni_diet mediterranean_diet gluten_free_diet ketogenic_diet,400,60
meal_id_476,Almond And Chicken Momos (without Shell),momos,"250 gms chicken mince 1 tbsp garlic, chopped 3 tbsp carrots, finely chopped 3 tbsp spring onion, finely chopped 1 tbsp ginger, finely chopped 1 tbsp soya sauce 1 tbsp oyster sauce 1 tsp sesame oil 1 tsp pepper powder 1  egg 1/2 cup almonds (blanched), chopped   oil (for greasing)",https://food.ndtv.com/recipe-almond-and-chicken-momos-without-shell-953346,non_veg,iron vitamin_a vitamin_k,anemia diabeties scurvy rickets obesity goitre kidney_disease pregnancy,type_a_diet high_fiber_diet low_fat_diet omni_diet dash_diet mediterranean_diet high_protien_diet gluten_free_diet vegan_diet low_sodium_diet ketogenic_diet,570,3
meal_id_240,Berry Parfait Hazelnut White Chocolate Sable,chocolate,  For berry parfait: 12 nos egg yolk 110 gms caster sugar 300 gms berry puree 150 gms cream cheese 300 gms double cream   For Hazelnut Streusel: 440 gms ground hazelnut 480 gms flour 360 gms caster sugar 400 gms butter   For Hazelnut White Chocolate Pressed Sable: 900 gms hazelnut streusel 40 gms cocoa butter 120 gms puffed rice 140 gms clarified butter 300 gms melted white chocolate   For Flexy Berry: 500 gms raspberry puree 150 gms sugar 60 gms liquid glucose 4 gms pectin,https://food.ndtv.com/recipe-berry-parfait-hazelnut-white-chocolate-sable-953339,veg,iron calcium magnesium carbohydrates vitamin_a vitamin_k chromium,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet high_protien_diet vegan_diet low_carb_diet ketogenic_diet,275,49
meal_id_477,Hariyali Biryani Risotto,risotto,10 gms olive oil 10 gms butter 10 gms onion 5 gms celery 5 gms leeks 1 gms chilly flakes 20 gms green peas 30 gms broccoli 20 gms beans 30 gms mint coriander pesto 200 gms risotto 60 gms cream 5 gms salt 1 gms pepper <b>For garnishing:</b> 1 gms mint,https://food.ndtv.com/recipe-haryali-biryani-risotto-953314,veg,iron sodium iodine magnesium carbohydrates vitamin_c vitamin_k chloride copper,anemia diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,550,47
meal_id_478,Tricolor Thai Fruit Jelly,kiwi,350 Ml coconut milk 2  Kafir lime leaves 40 gms orange dices 30 ml lychee juice   coconut water (all from the shell) 350 ml orange juice  A pinch of salt  to taste sugar 40 gms kiwi dices 15 gms agar agar,https://food.ndtv.com/recipe-tricolor-thai-fruit-jelly-953285,veg,calcium sodium iodine vitamin_d chloride potassium,anemia diabeties scurvy eye_disease rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet dash_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,520,66
meal_id_479,Stuffed Ravioli,stuffed,600 gms pumpkin 5-6  shallots 3-4  garlic cloves 1 tbsp olive oil  to taste salt  to taste pepper 60 gms walnut 100 gms parmesan cheese   A sprig of oregano 250 gms all purpose flour 8 nos egg yolk 1  whole egg 20 gms olive oil 25 gms salt,https://food.ndtv.com/recipe-stuffed-ravioli-953279,veg,iron calcium sodium iodine vitamin_a vitamin_k chloride chromium,anemia scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,565,99
meal_id_480,Tricolour Pasta,pasta,"200 gms penne 1 cup fresh broccoli, sliced 1 medium carrot, sliced 1/2 cup green onions, sliced 1/4 cup butter (cubed) 1  garlic clove (minced) 1 tsp dried basil 1/2 tsp salt 1/4 tsp pepper 1/4 cup white wine 1/4 cup parmesan cheese, shredded",https://food.ndtv.com/recipe-tricolor-pasta-953272,veg,iron sodium iodine chloride,anemia scurvy heart_disease obesity goitre kidney_disease pregnancy,low_fat_diet dash_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,290,99
meal_id_481,Tricolor Macaroons,macaroons,1 Cup almond flour 1.5 cup powdered sugar 3  egg whites 1/4 tsp cream of tartar 3 tbsp white sugar   green food colour   orange food colour   white food colour <b>For cream cheese filling:</b> 2 tbsp unsalted butter 100 gms cream cheese 1 cup powdered sugar 1 tsp vanilla extract 2 tsp heavy cream,https://food.ndtv.com/recipe-tricolor-macaroons-953271,veg,iron calcium vitamin_a vitamin_k chromium,anemia scurvy rickets hypertension obesity goitre pregnancy,vegan_diet low_fat_diet ketogenic_diet high_protien_diet,375,46
meal_id_482,Apricot And Cardamom Dome,dome,  For dome: 100 gms white chocolate 1 gms orange edible colour 1 gms green edible colour   For mousse: 100 gms whipped cream 30 gms apricots puree 2 ml vanilla   For ganache: 100 gms white chocolate 70 ml fresh cream 5 gms cardamom powder,https://food.ndtv.com/recipe-apricot-and-cardamom-dome-953268,veg,iron magnesium,anemia scurvy diabeties hypertension obesity goitre pregnancy,vegan_diet low_fat_diet ketogenic_diet high_protien_diet,460,84
meal_id_483,Tricolor Cheesecake,butter,800 gms cream cheese 500 gms icing sugar 8 nos egg yolk 15 gms corn flour 15 gms refined flour 200 gms fresh cream   Few drops of vanilla essence 150 gms cookie crumbs 75 gms butter,https://food.ndtv.com/recipe-tricolor-cheesecake-953266,veg,iron calcium protein carbohydrates vitamin_a vitamin_k chromium,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,type_a_diet high_fiber_diet low_fat_diet omni_diet high_protien_diet vegan_diet low_carb_diet ketogenic_diet,505,77
meal_id_484,Tiranga Lasagna,tiranga,8  lasagna sheets 250 gms fresh spring tomato 150 gms spinach 250 gms onion 15 gms garlic 150 gms white sauce 150 gms tomato sauce 100 gms parmesan or mozzarella cheese  to taste salt and pepper   Oven proof glass bowl 3 inch width-5 inch height,https://food.ndtv.com/recipe-tiranga-lasagna-953263,veg,calcium sodium iodine vitamin_c vitamin_a vitamin_k chloride chromium,anemia rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,vegan_diet low_sodium_diet low_fat_diet ketogenic_diet,670,54
meal_id_485,Baked Wild Berry Cheesecake,berry,75  butter 175  digestive biscuits 175  berries 450  cream cheese 150  castor sugar 1 tsp vanilla extract 4  egg (lightly beaten) To dust  icing sugar,https://food.ndtv.com/recipe-baked-wild-berry-cheesecake-953208,veg,iron calcium vitamin_a vitamin_k chromium,anemia diabeties scurvy rickets hypertension obesity goitre pregnancy,low_fat_diet omni_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,640,50
meal_id_486,Christmas Tree Pizza,pizza,"1  pizza dough (2 boules) 1  red pepper 1/2  red onion 1/2 cup basil pesto (purchased, homemade or vegan pesto) 2  mozzarella cheese, shredded   Kosher salt",https://food.ndtv.com/recipe-christmas-tree-pizza-953147,veg,sodium iodine chloride,diabeties heart_disease obesity goitre kidney_disease,high_fiber_diet vegan_diet low_sodium_diet high_protien_diet,260,26
meal_id_412,Christmas Cookies,cookie,100 gms butter 125 gms castor sugar 1  eggs 150 gms refined flour 150 gms soaked fruit 10 ml vanilla essence 5 gms baking soda,https://food.ndtv.com/recipe-christmas-cookie-953139,veg,iron protein vitamin_a vitamin_k,anemia scurvy rickets heart_disease obesity goitre kidney_disease pregnancy,type_a_diet high_fiber_diet low_fat_diet omni_diet high_protien_diet vegan_diet low_carb_diet ketogenic_diet,650,36
meal_id_487,Clotted Cottage Cheese Croquettes,croquettes,2 gms black pepper 2 gms black salt 80 gms bread crumb 20 gms corn flour 100 ml refined oil 20 gms jalapeno 5 gms jeera powder 20 gms maida 200 gms cottage cheese 10 gms parsley 2 gms salt   For thousand island dressing: 20 ml mayonnaise 10 ml tomato ketchup 5 gms minced garlic 5 gms celery 2 gms black pepper,https://food.ndtv.com/recipe-clotted-cottage-cheese-croquettes-953120,veg,calcium sodium iodine carbohydrates chloride chromium,anemia diabeties rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet dash_diet high_protien_diet vegan_diet low_sodium_diet low_carb_diet ketogenic_diet,220,83
meal_id_342,Dundee Cake,cake,"1500 gms butter 1500 gms sugar 30 nos egg  2 kg flour 40 gms baking powder 4 nos orange zest 4 kg fruit mixture As required  almonds, blanched",https://food.ndtv.com/recipe-dundee-cake-953117,veg,iron vitamin_a vitamin_k potassium,anemia scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,vegan_diet low_fat_diet ketogenic_diet high_protien_diet,420,5
meal_id_488,Christmas Chocolate Fudge Cookies,cookie,"360 gms unsalted butter 620  brown sugar 400  chocolate, melted 1300  chocolate chips 6  eggs 450  flour 100  cocoa powder 5  baking powder",https://food.ndtv.com/recipe-christmas-chocolate-fudge-cookies-953100,veg,iron magnesium protein vitamin_a vitamin_k,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,type_a_diet high_fiber_diet low_fat_diet omni_diet high_protien_diet vegan_diet low_carb_diet ketogenic_diet,665,88
meal_id_489,German Stollen Bread,bread,"500 gms flour 200 ml lukewarm water 10 gms yeast 100 gms raisins, cranberries, citrus peel (chopped), nuts 30 ml rum 50 gms sugar 10 gms salt 5 gms ground cinnamon 2  eggs 50 gms butter 150 gms marzipan 150 gms butter (melted and cooled)   powder sugar (for dusting)",https://food.ndtv.com/recipe-german-stollen-bread-953089,veg,iron sodium iodine vitamin_a vitamin_e vitamin_k chloride chromium copper manganese,anemia scurvy heart_disease obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet mediterranean_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,415,42
meal_id_490,Raspberry And Balsamic Dome,dome,450 gms dark chocolate 450 gms butter 225 gms sugar 125 gms water 8 nos egg 30 nos egg yolk 150 gms castor sugar 375 gms honey 2 kg dark chocolate 875 gms whipped cream 900 gms melted butter 80 gms gelatin 20 nos egg white,https://food.ndtv.com/recipe-raspberry-and-balsamic-dome-953080,veg,iron magnesium vitamin_a vitamin_k,anemia scurvy diabeties hypertension obesity goitre pregnancy,high_fiber_diet low_fat_diet high_protien_diet vegan_diet ketogenic_diet,310,20
meal_id_491,Gluten-Free Christmas Cake,cake,"300 gms Christmas dry fruits (pre-soaked) 1/2  orange zest 1/2  lemon zest 200 ml jaggery syrup 150  almond flour 100  apple, grated 175  butter (softened) 4 medium eggs",https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,veg,iron vitamin_a vitamin_k potassium,anemia scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,hormone_diet low_fat_diet high_protien_diet gluten_free_diet vegan_diet ketogenic_diet,260,13
meal_id_492,Chocolate Nero Cookies,cookie,1  almonds 2  eggs 1/3  granulated sugar 2  bittersweet chocolate 2  unsalted butter 1/2  flour 1  baking powder To roll  castor sugar To roll  icing sugar,https://food.ndtv.com/recipe-chocolate-nero-cookies-953038,veg,iron magnesium protein vitamin_a vitamin_k,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,type_a_diet high_fiber_diet low_fat_diet omni_diet high_protien_diet vegan_diet low_carb_diet ketogenic_diet,200,38
meal_id_493,Spiced Orange Valencia Cake,cake,"375 gms egg whites 15 gms egg white powder 150 gms sugar 270 gms almond powder 90 gms hazelnut powder 300 gms sugar 30 gms hazelnut (toasted), chopped",https://food.ndtv.com/recipe-spiced-orange-valencia-cake-952960,veg,iron vitamin_a vitamin_k potassium,anemia scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet high_protien_diet vegan_diet ketogenic_diet,635,10
meal_id_304,Chocolate Appo,chocolate,"3/4 Cup rice 3 tbsp coconut, grated 1 tsp baking powder 1 tsp vanilla extract 1/2 tsp cinnamon powder 1/4 cup brown sugar 1/4 cup unsweetened cocoa powder  A pinch of salt 3 tbsp chocolate chips 2-3 tbsp butter",https://food.ndtv.com/recipe-chocolate-appo-952959,veg,sodium iodine magnesium carbohydrates chloride,diabeties heart_disease hypertension obesity goitre kidney_disease,high_fiber_diet high_protien_diet vegan_diet low_sodium_diet low_carb_diet ketogenic_diet,530,49
meal_id_494,Tiny Vada Pao,vada,"<b>For potato mix:</b> 1 cup potatoes (boiled and mashed) 1 tbsp garlic, finely chopped 1 tsp ginger, finely chopped 1 tsp cumin seeds 1 tbsp coriander cumin powder 1 tsp red chilli powder / cayenne pepper 1/2 tsp turmeric 1 tbsp lime juice 1 tbsp oil  to taste salt <b>For fritters:</b> 3/4 cup chickpea flour   salt, to season 1 tsp red chillli powder 1 1/4 cup water   oil to deep fry 3 pieces pao bread 1 tsp oil <b>For assembling:</b> 1/4 cup tamarind sauce 1/4 cup green chutney 1/8 cup sweet yogurt",https://food.ndtv.com/recipe-tiny-vada-pao-952934,veg,iron calcium sodium iodine magnesium chloride copper,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,640,93
meal_id_495,Filo Pizza,pizza,75 gms filo pastry 4 gms himalayan salt 2 gms black pepper 10 gms salted butter 20 gms tomato sauce 10 gms broccoli 15 gms button mushroom 15 gms green zucchini 15 gms yellow zucchini 15 gms capsicum yellow 15 gms capsicum green 15 gms capsicum red 2 gms pizza spice mix 70 gms mozzarella cheese,https://food.ndtv.com/recipe-filo-pizza-952820,veg,iron calcium sodium iodine magnesium vitamin_c vitamin_k chloride chromium,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,325,93
meal_id_496,Almond And Cranberry Poha,poha,200 gms almond flakes 450 gms onion 200 gms poha 100 gms cranberries (frozen/ dried) 15 gms salt 20 ml oil 15 gms curry leaves 5 gms green chilies 100 gms fresh coconut,https://food.ndtv.com/recipe-almond-and-cranberry-poha-952803,veg,iron sodium iodine chloride,anemia scurvy heart_disease obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet omni_diet mediterranean_diet high_protien_diet gluten_free_diet vegan_diet low_sodium_diet ketogenic_diet,540,11
meal_id_190,Kale &amp; Millet Soup,soup,"30 ml  Extra virgin olive oil 2  Garlic cloves, sliced 1  Onion, thinly sliced 15 ml  White wine, optional 150 gm  Boiled millet 50 gm  Boiled red rice 350 ml  Veg stock 50 gm  Kale, washed and shredded 3 gm  Arrowroot powder   Few sprigs of basil, oregano and parsley   Salt and pepper, to taste",https://food.ndtv.com/recipe-kale-millet-soup-957853,veg,sodium iodine carbohydrates chloride,diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet vegan_diet low_sodium_diet,600,59
meal_id_193,Green Goddess Soup,soup,"2 tbsp  Olive oil 1  Small onion   Leek 1  Small bulb fennel 200 gm  Fresh celery 8  Garlic cloves 1/2 tsp  Cumin powder 1  Broccoli head  to taste Salt 3/4 tsp  Black pepper  1 cup  Frozen peas 5 cups  Chopped kale leaves 100 gm  Baby spinach 1/2 cup  Fresh cream   Cream and olive oil, for drizzling   Toasted pesto bread",https://food.ndtv.com/recipe-green-goddess-soup-957815,veg,iron sodium iodine magnesium vitamin_c vitamin_a vitamin_k chloride,anemia diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet omni_diet dash_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,365,19
meal_id_195,3-Ingredient Dal Soup,soup,1/2 cup  Masoor dal 1 tsp  Rock salt 1 tsp  Butter ,https://food.ndtv.com/recipe-3-ingredient-dal-soup-957810,veg,sodium iodine chloride,heart_disease hypertension obesity goitre kidney_disease,high_fiber_diet vegan_diet low_sodium_diet,385,16
meal_id_14,Barley Soup,soup,"2 Tbsp barley, soaked for 2 hours 1 Tbsp masoor dal, soaked for 30 minutes 1 tsp oil 2  garlic cloves, crushed 1  green chilli, chopped 1 tsp onion, chopped 2 Tbsp carrot, cubed 2 Tbsp beans, cubed 2 Tbsp cauliflower, cubed 1/2 tsp haldi  To taste Salt 2-3  water 1 tsp ghee 1/2 tsp black pepper powder",https://food.ndtv.com/recipe-barley-soup-957794,veg,iron sodium iodine carbohydrates chloride,anemia diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,555,9
